,K,Degree,Delta,F1,SS,Weights
328,2,45,0.0625,[0.561 0.39 ],0.3300579812256601,[0.40344821 0.59655179]
329,2,45,0.125,[0.548 0.389],0.18333498224284306,[0.39724058 0.60275942]
330,2,45,0.25,[0.537 0.404],0.07378449867879068,[0.3617365 0.6382635]
331,2,45,0.5,[0.459 0.487],-0.0077246573003720755,[0.63013097 0.36986903]
332,2,45,1.0,[0.593 0.154],0.4537868157299616,[0.99760011 0.00239989]
333,2,45,2.0,[0.581 0.185],0.459122786468423,[0.9976 0.0024]
334,2,45,4.0,[0.585 0.182],0.43483593421071465,[0.99733333 0.00266667]
335,2,45,8.0,[0.594 0.129],0.487053137236337,[0.9984 0.0016]
336,2,46,0.0625,[0.544 0.407],0.319615615570909,[0.4138431 0.5861569]
337,2,46,0.125,[0.542 0.403],0.1442395668703322,[0.42544211 0.57455789]
338,2,46,0.25,[0.45  0.496],0.06326833240322588,[0.37064583 0.62935417]
339,2,46,0.5,[0.475 0.471],-0.016704767344792416,[0.64740718 0.35259282]
340,2,46,1.0,[0.594 0.129],0.487053137236337,[0.9984 0.0016]
341,2,46,2.0,[0.59  0.156],0.4668748227395874,[0.99786667 0.00213333]
342,2,46,4.0,[0.594 0.129],0.487053137236337,[0.9984 0.0016]
343,2,46,8.0,[0.575 0.19 ],0.43436691509009945,[0.9981334 0.0018666]
344,2,47,0.0625,[0.491 0.455],0.31968140102753095,[0.41766793 0.58233207]
345,2,47,0.125,[0.542 0.403],0.0336511078633327,[0.45963604 0.54036396]
346,2,47,0.25,[0.443 0.504],0.04670288398942298,[0.39237044 0.60762956]
347,2,47,0.5,[0.524 0.414],-0.043335309191731876,[0.69224181 0.30775819]
348,2,47,1.0,[0.594 0.129],0.44624404762909253,[0.9984 0.0016]
349,2,47,2.0,[0.573 0.212],0.383953398484297,[0.99733333 0.00266667]
350,2,47,4.0,[0.606 0.097],0.4318413821816837,[0.9984 0.0016]
351,2,47,8.0,[0.586 0.159],0.4191438806483327,[0.99813333 0.00186667]
352,2,48,0.0625,[0.504 0.443],0.31878418384627777,[0.41918567 0.58081433]
353,2,48,0.125,[0.5   0.444],0.10394547902751783,[0.56232135 0.43767865]
354,2,48,0.25,[0.533 0.41 ],0.017456210571272442,[0.51207753 0.48792247]
355,2,48,0.5,[0.569 0.355],-0.0843879677028126,[0.76725438 0.23274562]
356,2,48,1.0,[0.576 0.209],0.3272596428144648,[0.99706667 0.00293333]
357,2,48,2.0,[0.598 0.127],0.39320759228831337,[0.99814026 0.00185974]
358,2,48,4.0,[0.613 0.094],0.36217779886424306,[0.99786667 0.00213333]
359,2,48,8.0,[0.614 0.066],0.4277330514903691,[0.99839963 0.00160037]
360,2,49,0.0625,[0.504 0.443],0.31224724592242237,[0.42745065 0.57254935]
361,2,49,0.125,[0.5   0.446],0.011231640933652382,[0.51226155 0.48773845]
362,2,49,0.25,[0.487 0.458],0.017078781320589327,[0.4279582 0.5720418]
363,2,49,0.5,[0.442 0.5  ],-0.009136985267208214,[0.61136937 0.38863063]
364,2,49,1.0,[0.593 0.154],0.3117964247850968,[0.9976 0.0024]
365,2,49,2.0,[0.609 0.095],0.34573225072036534,[0.99813485 0.00186515]
366,2,49,4.0,[0.598 0.127],0.3794201473115399,[0.99813333 0.00186667]
367,2,49,8.0,[0.609 0.095],0.30122546858743976,[0.99813333 0.00186667]
368,2,50,0.0625,[0.496 0.452],0.2899239319613763,[0.44148091 0.55851909]
369,2,50,0.125,[0.542 0.403],0.022897142818802618,[0.47792595 0.52207405]
370,2,50,0.25,[0.484 0.46 ],0.0176332774233687,[0.41740308 0.58259692]
371,2,50,0.5,[0.484 0.46 ],-0.09395807751680814,[0.78806457 0.21193543]
372,2,50,1.0,[0.609 0.095],0.30122546858743976,[0.99784549 0.00215451]
373,2,50,2.0,[0.601 0.125],0.31932955543135205,[0.99786667 0.00213333]
374,2,50,4.0,[0.601 0.125],0.31932955543135205,[0.99786667 0.00213333]
375,2,50,8.0,[0.593 0.154],0.3117964247850968,[0.9976 0.0024]
376,2,51,0.0625,[0.466 0.479],0.19395323703671463,[0.36600234 0.63399766]
377,2,51,0.125,[0.504 0.441],0.013707850754533664,[0.45706799 0.54293201]
378,2,51,0.25,[0.496 0.448],0.02342910487333512,[0.4648106 0.5351894]
379,2,51,0.5,[0.541 0.4  ],-0.10443604366966214,[0.82119648 0.17880352]
380,2,51,1.0,[0.609 0.095],0.30122546858743976,[0.99813333 0.00186667]
381,2,51,2.0,[0.601 0.125],0.29462828514766964,[0.99786667 0.00213333]
382,2,51,4.0,[0.598 0.127],0.2908482793742121,[0.99813334 0.00186666]
383,2,51,8.0,[0.601 0.125],0.29462828514766964,[0.99786667 0.00213333]
384,2,52,0.0625,[0.46  0.484],0.26083250523545987,[0.3302866 0.6697134]
385,2,52,0.125,[0.512 0.431],0.034614729816962855,[0.44831621 0.55168379]
386,2,52,0.25,[0.466 0.479],0.028127369810299105,[0.43989957 0.56010043]
387,2,52,0.5,[0.556 0.378],-0.14017162737336897,[0.84918995 0.15081005]
388,2,52,1.0,[0.617 0.065],0.2839869126639678,[0.9984 0.0016]
389,2,52,2.0,[0.617 0.065],0.2839869126639678,[0.9984 0.0016]
390,2,52,4.0,[0.609 0.095],0.30122546858743976,[0.99813333 0.00186667]
391,2,52,8.0,[0.609 0.095],0.30122546858743976,[0.99813333 0.00186667]
392,2,53,0.0625,[0.533 0.41 ],0.07321170586049568,[0.50704692 0.49295308]
393,2,53,0.125,[0.508 0.435],0.021518768334533138,[0.51122076 0.48877924]
394,2,53,0.25,[0.452 0.492],0.027325609081926595,[0.44465114 0.55534886]
395,2,53,0.5,[0.58  0.206],0.4143206937912839,[0.99637636 0.00362364]
396,2,53,1.0,[0.561 0.242],0.41674895048900046,[0.99733333 0.00266667]
397,2,53,2.0,[0.561 0.242],0.41674895048900046,[0.99733333 0.00266667]
398,2,53,4.0,[0.548 0.29 ],0.40265869338285193,[0.99626667 0.00373333]
399,2,53,8.0,[0.558 0.246],0.42226983589448985,[0.9976 0.0024]
400,3,4,0.0625,[0.598 0.513 0.383],0.08796446464382161,[0.24567417 0.35020676 0.40411907]
401,3,4,0.125,[0.533 0.327 0.437],0.23979951629954152,[0.47819972 0.18291399 0.33888629]
402,3,4,0.25,[0.478 0.496 0.458],0.11498914226985996,[0.25651463 0.21722086 0.52626451]
403,3,4,0.5,[0.47  0.456 0.483],-0.012915620946608529,[0.37173813 0.29699888 0.33126299]
404,3,4,1.0,[0.483 0.458 0.466],-0.014432343834589386,[0.33590707 0.25038337 0.41370956]
405,3,4,2.0,[0.431 0.454 0.5  ],-0.025136064286524363,[0.23990116 0.33059484 0.429504  ]
406,3,4,4.0,[0.444 0.492 0.467],-0.1300535913029446,[0.068919   0.86529618 0.06578482]
407,3,4,8.0,[0.289 0.541 0.286],-0.15048517381634846,[0.04782835 0.94630442 0.00586723]
408,3,5,0.0625,[0.525 0.367 0.56 ],0.2131803158146989,[0.19807811 0.29567221 0.50624968]
409,3,5,0.125,[0.486 0.431 0.427],0.2051430484754658,[0.30291618 0.24910068 0.44798315]
410,3,5,0.25,[0.386 0.531 0.443],0.15921232396618656,[0.28976738 0.26798249 0.44225014]
411,3,5,0.5,[0.425 0.504 0.463],0.011620807547503909,[0.25669575 0.32405196 0.41925229]
412,3,5,1.0,[0.439 0.446 0.487],-0.005664373056461172,[0.23487374 0.29343675 0.47168951]
413,3,5,2.0,[0.47  0.464 0.441],0.00823614004725913,[0.19436193 0.26748308 0.53815499]
414,3,5,4.0,[0.396 0.464 0.496],-0.07619967436982107,[0.08712366 0.8298818  0.08299453]
415,3,5,8.0,[0.492 0.565 0.33 ],-0.1762467169672178,[0.03296514 0.95584284 0.01119202]
416,3,6,0.0625,[0.452 0.496 0.426],0.47336293897903864,[0.43358284 0.35083696 0.21558021]
417,3,6,0.125,[0.414 0.567 0.425],0.30863636394025307,[0.31134052 0.45463641 0.23402307]
418,3,6,0.25,[0.474 0.491 0.424],0.23110435328478354,[0.46012415 0.27133358 0.26854227]
419,3,6,0.5,[0.53  0.525 0.4  ],0.002562870467101835,[0.48509794 0.25894805 0.255954  ]
420,3,6,1.0,[0.513 0.468 0.462],-0.019931258735204065,[0.31455447 0.37791646 0.30752907]
421,3,6,2.0,[0.441 0.487 0.446],-0.029472480811707207,[0.18163157 0.61775513 0.20061329]
422,3,6,4.0,[0.436 0.52  0.446],-0.1370609416103083,[0.0650835  0.90765748 0.02725902]
423,3,6,8.0,[0.452 0.471 0.092],-0.1780657003478155,[0.02966038 0.96793963 0.00239999]
424,3,7,0.0625,[0.517 0.52  0.389],0.3943902934960845,[0.44503696 0.40984392 0.14511912]
425,3,7,0.125,[0.517 0.449 0.375],0.364032466922463,[0.60282948 0.23835161 0.15881891]
426,3,7,0.25,[0.491 0.431 0.47 ],0.18004661876164912,[0.54293981 0.24316506 0.21389513]
427,3,7,0.5,[0.424 0.544 0.452],0.1073371956549616,[0.60236314 0.20865703 0.18897983]
428,3,7,1.0,[0.444 0.508 0.508],0.011254785233585923,[0.49321426 0.27690598 0.22987976]
429,3,7,2.0,[0.474 0.448 0.538],-0.058841482200423435,[0.20328928 0.6790464  0.11766432]
430,3,7,4.0,[0.462 0.567 0.28 ],-0.20182650880390615,[0.03263251 0.95669633 0.01067116]
431,3,7,8.0,[0.442 0.505 0.5  ],-0.21651270318496887,[0.02959647 0.08042781 0.88997572]
432,3,8,0.0625,[0.436 0.532 0.448],0.44127688740010523,[0.33681954 0.42228988 0.24089058]
433,3,8,0.125,[0.533 0.362 0.367],0.3535513590625184,[0.63192828 0.22242822 0.1456435 ]
434,3,8,0.25,[0.496 0.458 0.418],0.2629734669523997,[0.55794924 0.20470347 0.23734729]
435,3,8,0.5,[0.521 0.463 0.41 ],0.028442571354671417,[0.50371847 0.31059053 0.185691  ]
436,3,8,1.0,[0.456 0.462 0.468],0.01170347009100849,[0.43850833 0.3349323  0.22655936]
437,3,8,2.0,[0.404 0.574 0.381],-0.11972748269718479,[0.07147314 0.88131405 0.04721281]
438,3,8,4.0,[0.456 0.466 0.147],-0.2096165501855819,[0.02891944 0.96761387 0.00346669]
439,3,8,8.0,[0.432 0.483 0.543],-0.2258012953110257,[0.02773331 0.08631371 0.88595298]
440,3,9,0.0625,[0.513 0.452 0.378],0.45967396007796363,[0.56671679 0.25537332 0.17790988]
441,3,9,0.125,[0.574 0.393 0.367],0.3684693531923015,[0.61762571 0.23085118 0.15152311]
442,3,9,0.25,[0.5   0.435 0.39 ],0.255917298806742,[0.56120564 0.2322114  0.20658296]
443,3,9,0.5,[0.463 0.504 0.442],0.026832634574754675,[0.48244322 0.32219633 0.19536045]
444,3,9,1.0,[0.421 0.467 0.521],0.005268597743724263,[0.42206676 0.42389484 0.15403841]
445,3,9,2.0,[0.404 0.548 0.454],-0.1187997010173404,[0.05477587 0.92010934 0.02511478]
446,3,9,4.0,[0.446 0.487 0.119],-0.20136265478304685,[0.02836753 0.96869914 0.00293333]
447,3,9,8.0,[0.45  0.479 0.5  ],-0.22156150844421907,[0.02773331 0.15705566 0.81521103]
448,3,10,0.0625,[0.613 0.336 0.368],0.4503586557145491,[0.60487508 0.28370076 0.11142415]
449,3,10,0.125,[0.583 0.429 0.343],0.3653520139797826,[0.61185488 0.24427308 0.14387204]
450,3,10,0.25,[0.504 0.492 0.456],0.2799291497117922,[0.58848326 0.21228403 0.19923271]
451,3,10,0.5,[0.444 0.429 0.529],0.021367023107688617,[0.46229526 0.25969026 0.27801448]
452,3,10,1.0,[0.505 0.45  0.404],-0.018322580912954058,[0.36550444 0.55888766 0.07560791]
453,3,10,2.0,[0.364 0.484 0.5  ],-0.13548716793624055,[0.04485595 0.93565343 0.01949061]
454,3,10,4.0,[0.45  0.479 0.479],-0.19701489693961774,[0.02866893 0.16532175 0.80600931]
455,3,10,8.0,[0.464 0.205 0.57 ],-0.18111960553299666,[0.0290655  0.00666667 0.96426783]
456,3,11,0.0625,[0.55  0.379 0.277],0.41590755392348516,[0.50663272 0.37339468 0.1199726 ]
457,3,11,0.125,[0.555 0.432 0.376],0.3445425703986353,[0.54944819 0.21098074 0.23957107]
458,3,11,0.25,[0.512 0.433 0.439],0.26630452584959213,[0.58089953 0.24554217 0.1735583 ]
459,3,11,0.5,[0.404 0.483 0.475],0.08087921621056177,[0.56529588 0.2685227  0.16618142]
460,3,11,1.0,[0.483 0.496 0.431],-0.013951002057598232,[0.37122919 0.49982743 0.12894338]
461,3,11,2.0,[0.34  0.54  0.114],-0.1505349970222837,[0.03860345 0.95739642 0.00400012]
462,3,11,4.0,[0.474 0.466 0.145],-0.189397070457465,[0.02910545 0.96742789 0.00346667]
463,3,11,8.0,[0.46  0.516 0.5  ],-0.1938505128460233,[0.02879973 0.08875827 0.882442  ]
464,3,12,0.0625,[0.545 0.375 0.364],0.4503937583690611,[0.62971154 0.23767027 0.1326182 ]
465,3,12,0.125,[0.552 0.352 0.383],0.31243443003607135,[0.48953693 0.23477636 0.27568671]
466,3,12,0.25,[0.471 0.517 0.407],0.2536718542101064,[0.553016   0.24514129 0.20184271]
467,3,12,0.5,[0.5   0.456 0.488],0.011700994004682998,[0.46449977 0.35505724 0.18044299]
468,3,12,1.0,[0.439 0.417 0.411],-0.0346930283654754,[0.25894444 0.59342402 0.14763154]
469,3,12,2.0,[0.33  0.518 0.208],-0.1546562832347731,[0.03724704 0.95685775 0.00589521]
470,3,12,4.0,[0.45  0.448 0.581],-0.20205848603541915,[0.02828636 0.1276554  0.84405824]
471,3,12,8.0,[0.45  0.317 0.556],-0.2102483835836778,[0.02799996 0.00799998 0.96400006]
472,3,13,0.0625,[0.571 0.324 0.309],0.43227749471491916,[0.68464939 0.17947928 0.13587133]
473,3,13,0.125,[0.504 0.446 0.407],0.2463301570795337,[0.44823307 0.24083559 0.31093133]
474,3,13,0.25,[0.47  0.504 0.421],0.19056946939686523,[0.53668075 0.26822817 0.19509109]
475,3,13,0.5,[0.468 0.439 0.479],0.017439897206548427,[0.45244771 0.32737984 0.22017245]
476,3,13,1.0,[0.45  0.491 0.439],-0.029845452391101465,[0.27110886 0.58120177 0.14768937]
477,3,13,2.0,[0.388 0.531 0.211],-0.17690909576844793,[0.03465788 0.96000647 0.00533565]
478,3,13,4.0,[0.45  0.351 0.575],-0.20704112873993638,[0.02800378 0.01274419 0.95925203]
479,3,13,8.0,[0.45 0.25 0.56],-0.20737738684038134,[0.02799996 0.00746632 0.96453372]
480,3,14,0.0625,[0.521 0.386 0.327],0.43236781024161025,[0.5700399  0.24446168 0.18549843]
481,3,14,0.125,[0.496 0.407 0.414],0.3605005093904923,[0.55322748 0.23737829 0.20939423]
482,3,14,0.25,[0.487 0.483 0.425],0.1390178181456909,[0.50512949 0.26836965 0.22650086]
483,3,14,0.5,[0.429 0.421 0.504],0.0026258730075874206,[0.42180806 0.3428066  0.23538534]
484,3,14,1.0,[0.418 0.53  0.463],-0.0019708550860858005,[0.3934165  0.28800626 0.31857724]
485,3,14,2.0,[0.4   0.573 0.189],-0.19457401821278678,[0.03380855 0.96099388 0.00519757]
486,3,14,4.0,[0.45  0.466 0.143],-0.21803475530771102,[0.02773395 0.96853272 0.00373333]
487,3,14,8.0,[0.45  0.243 0.446],-0.21772446554193817,[0.02773332 0.00533333 0.96693334]
488,3,15,0.0625,[0.565 0.336 0.346],0.4303134283861281,[0.58649415 0.20979695 0.2037089 ]
489,3,15,0.125,[0.534 0.4   0.375],0.3421595490871683,[0.52448352 0.23086478 0.2446517 ]
490,3,15,0.25,[0.47  0.44  0.496],0.010366811659945768,[0.40652213 0.30677393 0.28670394]
491,3,15,0.5,[0.417 0.448 0.462],0.007932183311888389,[0.44782789 0.31258541 0.2395867 ]
492,3,15,1.0,[0.368 0.435 0.483],-0.006996483078019538,[0.3968662  0.26471351 0.33842029]
493,3,15,2.0,[0.496 0.589 0.264],-0.2122086958081947,[0.03096332 0.9583614  0.01067528]
494,3,15,4.0,[0.487 0.475 0.513],-0.15941222131607513,[0.05547169 0.43437572 0.51015259]
495,3,15,8.0,[0.164 0.596 0.111],0.4206570042551116,[0.00133333 0.994143   0.00452366]
496,3,16,0.0625,[0.508 0.414 0.327],0.42275333558162614,[0.5519688  0.20522602 0.24280518]
497,3,16,0.125,[0.5   0.477 0.386],0.3076319088711459,[0.48819569 0.25893778 0.25286654]
498,3,16,0.25,[0.46  0.496 0.452],0.0238521573224807,[0.39795595 0.29197166 0.31007239]
499,3,16,0.5,[0.417 0.492 0.517],-0.013178062138536768,[0.34494699 0.38728225 0.26777076]
500,3,16,1.0,[0.393 0.425 0.479],-0.02135951755542334,[0.31810106 0.2551335  0.42676544]
501,3,16,2.0,[0.496 0.54  0.431],-0.21414744700072694,[0.02992398 0.95575706 0.01431896]
502,3,16,4.0,[0.483 0.533 0.446],0.011912133951760624,[0.1892623  0.32977693 0.48096077]
503,3,16,8.0,[0.164 0.584 0.139],0.4280143623370476,[0.00133333 0.99432091 0.00434576]
504,3,17,0.0625,[0.517 0.365 0.418],0.4147183116253002,[0.52119493 0.21485195 0.26395312]
505,3,17,0.125,[0.45  0.46  0.458],0.27882826887997036,[0.46666761 0.24910097 0.28423141]
506,3,17,0.25,[0.433 0.462 0.435],-0.00882071968328942,[0.36679153 0.28143117 0.35177731]
507,3,17,0.5,[0.424 0.463 0.531],-0.0068414802716703395,[0.3717312  0.26555656 0.36271223]
508,3,17,1.0,[0.46  0.486 0.417],-0.004449239103356427,[0.35884518 0.22026745 0.42088737]
509,3,17,2.0,[0.47  0.544 0.4  ],-0.20787286908154473,[0.02975358 0.95470986 0.01553656]
510,3,17,4.0,[0.45  0.458 0.167],-0.22968637425758376,[0.02746667 0.96826667 0.00426667]
511,3,17,8.0,[0.219 0.566 0.141],0.4284486977004923,[0.00213333 0.99386667 0.004     ]
512,3,18,0.0625,[0.521 0.4   0.425],0.3903342773446708,[0.50899479 0.224864   0.26614122]
513,3,18,0.125,[0.482 0.393 0.433],0.16403930792101862,[0.44167537 0.23140555 0.32691908]
514,3,18,0.25,[0.478 0.547 0.471],-0.007166096546500449,[0.37605638 0.26458702 0.3593566 ]
515,3,18,0.5,[0.397 0.513 0.542],-0.00393323360729442,[0.32507442 0.31596013 0.35896545]
516,3,18,1.0,[0.474 0.491 0.403],-0.0048073684077408,[0.3611309  0.22059671 0.41827238]
517,3,18,2.0,[0.483 0.591 0.289],-0.2083498144112349,[0.02939446 0.96064329 0.00996225]
518,3,18,4.0,[0.464 0.435 0.192],-0.21965598573979334,[0.02773333 0.96747295 0.00479372]
519,3,18,8.0,[0.222 0.535 0.216],0.41204931576530945,[0.00186667 0.99333333 0.0048    ]
520,3,19,0.0625,[0.512 0.38  0.435],0.37920620667923516,[0.50012382 0.22333986 0.27653632]
521,3,19,0.125,[0.504 0.372 0.435],0.04503655357963235,[0.40277143 0.23790485 0.35932372]
522,3,19,0.25,[0.446 0.496 0.448],-0.008948532382858178,[0.35359388 0.27207357 0.37433255]
523,3,19,0.5,[0.421 0.588 0.5  ],-0.002267118939242092,[0.33292094 0.22975125 0.43732782]
524,3,19,1.0,[0.452 0.526 0.42 ],0.044632141655103715,[0.31709036 0.13596822 0.54694143]
525,3,19,2.0,[0.46  0.577 0.38 ],-0.2225041991675938,[0.02857042 0.95818651 0.01324307]
526,3,19,4.0,[0.219 0.535 0.219],0.4191234470428742,[0.00213333 0.99306584 0.00480083]
527,3,19,8.0,[0.219 0.553 0.169],0.4255241078809382,[0.00213333 0.99386667 0.004     ]
528,3,20,0.0625,[0.52  0.35  0.467],0.360072197844984,[0.47517647 0.22308376 0.30173977]
529,3,20,0.125,[0.549 0.427 0.387],0.014012292972897444,[0.39180681 0.23073626 0.37745693]
530,3,20,0.25,[0.442 0.518 0.442],-0.0047002310542462455,[0.34949642 0.25304745 0.39745613]
531,3,20,0.5,[0.487 0.47  0.491],0.009376140611399762,[0.31168053 0.24738099 0.44093848]
532,3,20,1.0,[0.525 0.393 0.452],-0.05966860238869131,[0.41832576 0.10508682 0.47658742]
533,3,20,2.0,[0.474 0.606 0.33 ],-0.20795426289959537,[0.02885026 0.95665353 0.01449621]
534,3,20,4.0,[0.219 0.557 0.167],0.41713653571415304,[0.00213333 0.9936     0.00426667]
535,3,20,8.0,[0.219 0.535 0.219],0.4178871798608749,[0.00213333 0.99333334 0.00453333]
536,3,21,0.0625,[0.479 0.381 0.446],0.35226710951493817,[0.47077054 0.2243357  0.30489376]
537,3,21,0.125,[0.455 0.456 0.41 ],0.010473382040354183,[0.38512377 0.22745968 0.38741655]
538,3,21,0.25,[0.442 0.555 0.432],0.00479275204502105,[0.32985044 0.25033398 0.41981558]
539,3,21,0.5,[0.441 0.526 0.437],0.028840792196438658,[0.28836159 0.2326715  0.47896691]
540,3,21,1.0,[0.435 0.513 0.42 ],0.0046866508395981615,[0.39316455 0.18843482 0.41840063]
541,3,21,2.0,[0.474 0.605 0.208],-0.20965976786129825,[0.02875244 0.96564756 0.0056    ]
542,3,21,4.0,[0.19  0.544 0.336],0.3305368386548526,[0.00186667 0.98131388 0.01681945]
543,3,21,8.0,[0.219 0.561 0.164],0.4288764837682653,[0.00213333 0.99333333 0.00453333]
544,3,22,0.0625,[0.462 0.374 0.45 ],0.3216830287781578,[0.44407836 0.22941388 0.32650776]
545,3,22,0.125,[0.468 0.456 0.39 ],0.030110587358326002,[0.36219984 0.22546871 0.41233145]
546,3,22,0.25,[0.417 0.525 0.474],0.00462745247686056,[0.33793699 0.23655614 0.42550687]
547,3,22,0.5,[0.444 0.513 0.47 ],-0.010748799176790499,[0.28424281 0.27713259 0.4386246 ]
548,3,22,1.0,[0.452 0.452 0.427],-0.009042459413486543,[0.4152145 0.1870331 0.3977524]
549,3,22,2.0,[0.491 0.61  0.333],-0.20407454565579836,[0.02841376 0.95592005 0.0156662 ]
550,3,22,4.0,[0.19  0.543 0.304],0.35995647191098584,[0.00186667 0.9874683  0.01066504]
551,3,22,8.0,[0.161 0.571 0.182],0.4147489909133361,[0.0016     0.99253333 0.00586667]
552,3,23,0.0625,[0.466 0.37  0.45 ],0.309675321191162,[0.43764326 0.23365136 0.32870538]
553,3,23,0.125,[0.523 0.448 0.443],0.13717047106427455,[0.36762012 0.28778778 0.3445921 ]
554,3,23,0.25,[0.417 0.521 0.446],0.017246454896917247,[0.32607874 0.22753247 0.44638879]
555,3,23,0.5,[0.414 0.448 0.496],-0.011518074985396259,[0.2764171  0.23233658 0.49124631]
556,3,23,1.0,[0.539 0.434 0.496],-0.09968215920885518,[0.63275308 0.11308741 0.25415951]
557,3,23,2.0,[0.45  0.585 0.378],-0.22982437132399747,[0.02756472 0.96177858 0.0106567 ]
558,3,23,4.0,[0.19  0.519 0.286],0.40603184238968465,[0.00186667 0.99226667 0.00586667]
559,3,23,8.0,[0.219 0.507 0.3  ],0.40512438351744395,[0.00213333 0.9912     0.00666667]
560,3,24,0.0625,[0.452 0.377 0.463],0.255757238541013,[0.42063148 0.23649559 0.34287294]
561,3,24,0.125,[0.463 0.458 0.437],0.0628184245671061,[0.34859464 0.23109665 0.42030871]
562,3,24,0.25,[0.437 0.444 0.417],0.03442642264874298,[0.328793   0.23173075 0.43947625]
563,3,24,0.5,[0.441 0.529 0.504],-0.014389691828320807,[0.28127427 0.36736182 0.35136391]
564,3,24,1.0,[0.508 0.43  0.504],-0.11901262969517855,[0.77390831 0.09513354 0.13095815]
565,3,24,2.0,[0.45  0.439 0.263],-0.22946211715351295,[0.02752566 0.96714567 0.00532867]
566,3,24,4.0,[0.219 0.486 0.341],0.39228699874469575,[0.00213333 0.99066667 0.0072    ]
567,3,24,8.0,[0.19  0.503 0.329],0.3932376963725286,[0.00186667 0.99013333 0.008     ]
568,3,25,0.0625,[0.478 0.377 0.463],0.1165084080223491,[0.39847033 0.23684246 0.36468721]
569,3,25,0.125,[0.514 0.46  0.464],0.06466593768864223,[0.34461221 0.22451427 0.43087353]
570,3,25,0.25,[0.414 0.508 0.441],0.04854991288686462,[0.27881708 0.26503352 0.4561494 ]
571,3,25,0.5,[0.5   0.539 0.441],0.025785114740753685,[0.33139537 0.14101522 0.5275894 ]
572,3,25,1.0,[0.448 0.508 0.444],-0.04262285845570147,[0.36297167 0.43263286 0.20439547]
573,3,25,2.0,[0.45  0.605 0.253],-0.2291522258854068,[0.02749878 0.96610264 0.00639859]
574,3,25,4.0,[0.19  0.517 0.3  ],0.39157545657148746,[0.00186667 0.9912     0.00693333]
575,3,25,8.0,[0.19  0.517 0.3  ],0.391765215031005,[0.00186667 0.99173333 0.0064    ]
576,3,26,0.0625,[0.468 0.381 0.463],0.019569100342237224,[0.38665758 0.23740068 0.37594175]
577,3,26,0.125,[0.473 0.435 0.433],0.09837160859739512,[0.32782541 0.22715635 0.44501824]
578,3,26,0.25,[0.437 0.533 0.448],-0.004869066747550038,[0.30870659 0.32184904 0.36944437]
579,3,26,0.5,[0.442 0.527 0.456],-0.02230081397416138,[0.26710609 0.33504381 0.3978501 ]
580,3,26,1.0,[0.354 0.567 0.446],-0.08995695563792358,[0.15356484 0.80128466 0.0451505 ]
581,3,26,2.0,[0.45  0.592 0.282],-0.22946351787766944,[0.02748697 0.96664646 0.00586658]
582,3,26,4.0,[0.19  0.535 0.243],0.4008283819193934,[0.00186667 0.99309107 0.00504226]
583,3,26,8.0,[0.19  0.523 0.278],0.3957956872207657,[0.00186667 0.99200004 0.00613329]
584,3,27,0.0625,[0.473 0.381 0.455],0.02706774950871494,[0.37006921 0.2437137  0.38621708]
585,3,27,0.125,[0.491 0.425 0.433],0.09533147100340505,[0.33213469 0.22153069 0.44633461]
586,3,27,0.25,[0.458 0.529 0.479],-0.0009852882981519493,[0.30789167 0.3151541  0.37695423]
587,3,27,0.5,[0.458 0.53  0.479],-0.01751452166078885,[0.26661381 0.3579816  0.37540459]
